question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2025-064c_q1,1,"Conducted a search on a search engine (e.g., Google, Bing)",0.8676787630614385,86.77,1318.0040410903532,1357,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,2,"Asked a question to an AI chatbot (e.g., ChatGPT, Microsoft Copilot, Google Gemini)",0.5871231187584449,58.71,891.8400173940968,941,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,3,Traded cryptocurrency,0.11177030210014448,11.18,169.77908889012306,189,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,4,Rode in a self-driving car,0.03812696426242512,3.81,57.91485871462499,56,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,5,Used a virtual reality headset,0.07452382830958797,7.45,113.20169520226654,141,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,6,Watched television,0.8973105578678254,89.73,1363.0147374012558,1396,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,7,Read a newspaper,0.29673486475212135,29.67,450.7402595584819,520,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q1,8,None of the above,0.0146241218749957,1.46,22.21404112811894,12,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-activities-if-any-have-you-done-in-the-past-month
2025-064c_q10,1,ChatGPT,0.46487152629309725,46.49,665.9526335168164,725,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,2,None of the above,0.2876451656633274,28.76,412.0666566080414,376,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,3,Microsoft Copilot,0.18240630944402697,18.24,261.3065229289713,301,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,4,Google Gemini,0.3739311226898976,37.39,535.6757766924017,569,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,5,Claude AI,0.03263961093853453,3.26,46.757939843742406,56,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,6,Grok,0.06892219937415163,6.89,98.73463437734516,119,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,7,Deepseek,0.02522662981708706,2.52,36.13845893166382,36,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,8,Perplexity,0.03152378569113569,3.15,45.15946215685284,60,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q10,9,Llama by Meta,0.02118841373033635,2.12,30.35350441073226,42,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-of-the-following-ai-tools-have-you-used-in-the-last-month
2025-064c_q11,1,Personal organization,0.29922830740334566,29.92,282.1460750241412,308,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,2,Managing your calendar and scheduling,0.20163962672962785,20.16,190.12850002326118,233,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,3,"Entertainment (e.g., storytelling, games, music)",0.30011526915108044,30.01,282.982402235265,321,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,4,"Writing or editing personal messages, emails, or social media posts",0.453826111814732,45.38,427.91825848012,511,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,5,"Getting recommendations (e.g., movies, restaurants, gifts)",0.3979641326983502,39.8,375.2453068882699,431,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,6,Planning a trip,0.22716181790335474,22.72,214.19369000535815,245,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,7,Getting advice on health and fitness,0.34698841401623887,34.7,327.17967074407505,384,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,8,Other (please specify):,0.16827517951030677,16.83,158.66874974103803,147,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q11,9,I do not use AI for my personal life,0.06656142668043695,6.66,62.761593142248486,59,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-personal-life-what-types-of-tasks-do-you-use-ai-for
2025-064c_q12,1,Yes (please describe):,0.28759321512988706,28.76,271.1752024954436,318,false,https://reports.verasight.io/reports/august-ai-survey-2025#are-there-any-tasks-that-ai-now-does-for-you-that-you-used-to-do-yourself
2025-064c_q12,2,No,0.712406784870113,71.24,671.7371759240942,703,false,https://reports.verasight.io/reports/august-ai-survey-2025#are-there-any-tasks-that-ai-now-does-for-you-that-you-used-to-do-yourself
2025-064c_q13,1,I used an AI tool for mental-health or emotional-support purposes in the past 30 days,0.10670030495184844,10.67,162.07776322186123,195,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-best-describes-you
2025-064c_q13,2,"I have used an AI for that before, but not in the past 30 days",0.10957619473102792,10.96,166.44623979643495,158,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-best-describes-you
2025-064c_q13,3,I’ve never used an AI for mental-health or emotional-support purposes,0.7441067950612554,74.41,1130.298221698071,1118,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-best-describes-you
2025-064c_q13,4,Prefer not to say,0.039616705255868,3.96,60.17777528366477,48,false,https://reports.verasight.io/reports/august-ai-survey-2025#which-best-describes-you
2025-064c_q14,1,"Coping strategies (e.g., reframing, breathing prompts)",0.32462177411427673,32.46,106.64604469892332,129,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,2,Mood tracking or journaling prompts,0.21177548683193226,21.18,69.57333067517486,87,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,3,Talking through feelings (“therapy-like” conversation),0.41868427470576597,41.87,137.5478339271502,150,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,4,Relationship/family advice,0.3191248184706826,31.91,104.84016282647575,130,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,5,"Stress, anxiety, or sleep support",0.4033590037701142,40.34,132.51311457202993,161,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,6,Crisis information or safety resources,0.1767627101913689,17.68,58.07079313643149,76,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,7,Scheduling or finding human therapy,0.09607832967531864,9.61,31.564037468247236,47,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,8,Other (please specify),0.025764831088289496,2.58,8.46436544621511,9,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q14,9,I haven't used AI for these purposes,0.13343336621900193,13.34,43.836063606472806,38,false,https://reports.verasight.io/reports/august-ai-survey-2025#when-it-comes-to-your-physical-and-mental-health-what-did-you-use-ai-for
2025-064c_q15,1,Much more comfortable with AI,0.05028949443421,5.03,76.3897420455666,96,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q15,2,Somewhat more comfortable with AI,0.13136892595054872,13.14,199.54939851888776,214,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q15,3,About the same,0.20896127900440256,20.9,317.41218280769425,333,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q15,4,Somewhat less comfortable with AI,0.11915813667324676,11.92,181.00120960666567,189,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q15,5,Much less comfortable with AI,0.36362657978110413,36.36,552.3487746875089,520,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q15,6,Don’t know/Not sure,0.12659558415648767,12.66,192.29869233370886,167,false,https://reports.verasight.io/reports/august-ai-survey-2025#compared-with-talking-to-a-human-you-know-how-comfortable-would-you-be-discussing-sensitive-personal-topics-with-an-ai-assistant
2025-064c_q16,1,Very likely,0.04797659037744048,4.8,72.87644078333363,95,false,https://reports.verasight.io/reports/august-ai-survey-2025#if-you-felt-significantly-distressed-tonight-how-likely-is-it-that-you-would-consult-an-ai-assistant-before-reaching-out-to-a-human
2025-064c_q16,2,Somewhat likely,0.13268216168439007,13.27,201.5442035985928,221,false,https://reports.verasight.io/reports/august-ai-survey-2025#if-you-felt-significantly-distressed-tonight-how-likely-is-it-that-you-would-consult-an-ai-assistant-before-reaching-out-to-a-human
2025-064c_q16,3,Not very likely,0.2015885540941215,20.16,306.21301366897706,299,false,https://reports.verasight.io/reports/august-ai-survey-2025#if-you-felt-significantly-distressed-tonight-how-likely-is-it-that-you-would-consult-an-ai-assistant-before-reaching-out-to-a-human
2025-064c_q16,4,Not at all likely,0.5517671633023601,55.18,838.1343210563027,809,false,https://reports.verasight.io/reports/august-ai-survey-2025#if-you-felt-significantly-distressed-tonight-how-likely-is-it-that-you-would-consult-an-ai-assistant-before-reaching-out-to-a-human
2025-064c_q16,5,Not sure,0.06598553054168778,6.6,100.23202089282586,95,false,https://reports.verasight.io/reports/august-ai-survey-2025#if-you-felt-significantly-distressed-tonight-how-likely-is-it-that-you-would-consult-an-ai-assistant-before-reaching-out-to-a-human
